Product ID,Brand Name,Category of Product,Product Name,Product Size,Product Rating,Number of reviews,Number of people liked product,Price,Kind of Marketing Flag,Options of Products
1903483,STELLAR,Blush,Cosmic Blush,0.06 oz/ 1.7 g,4.5,26,4700,25.0,exclusive,no options
2198711,STELLAR,Face Sets,Limitless Foundation Customizable Set,no size,3.5,13,2200,45.0,exclusive · online only,no options
2186278,STELLAR,Face Primer,Brilliant Matte Primer,1.35 fl oz / 40 ml,4.0,11,2400,38.0,0,no options
2071280,STELLAR,Concealer,Limitless Concealer,0.20 oz/ 6 mL,4.0,91,11200,27.0,exclusive,no options
2071207,STELLAR,Lipstick,Opus Liquid Lip,0.20 oz/ 5.8 mL,4.0,24,5700,24.0,exclusive,no options
2187185,STELLAR,Highlighter,Supernova Highlighter Palette,0.47 oz  / 13.2 gms,3.5,3,755,37.0,limited edition,no options
1956010,STELLAR,Lip Sets,Stardust Lip Powder Palette,3 x 0 .03 oz / 0.7 g,3.5,16,4400,28.0,exclusive,no options
2187177,STELLAR,Face Primer,Brilliant Primer,no size,4.5,147,9300,16.0,0,no options
1927995,STELLAR,Highlighter,Cosmic Face Lustre Illuminating Powder,0.25 oz / 7.1 g,4.5,6,1300,30.0,exclusive,no options
1903442,STELLAR,Setting Spray & Powder,Cosmic Face Setting Powder,0.28 oz/ 8 g,4.0,49,7600,30.0,exclusive,no options
1903434,STELLAR,Setting Spray & Powder,Cosmic Face Haze Finishing Powder,0.28 oz/ 8 g,4.5,136,6900,30.0,exclusive,no options
1221084,stila,Eyeliner,Stay All Day® Waterproof Liquid Eye Liner,0.016 oz/ 0.5 mL,4.5,10000,314500,22.0,0,no options
2053833,stila,Eyeliner,Stay All Day® Waterproof Liquid Eye Liner - Micro Tip,.016 oz / 0.5 mL,4.0,269,17200,22.0,0,no options
2027209,stila,Eyeshadow,Shimmer & Glow Liquid Eye Shadow,0.153 oz,4.5,1000,139300,24.0,0,no options
1891373,stila,Eyeshadow,Glitter & Glow Liquid Eye Shadow,0.15 oz/ 4.5 mL,4.5,1000,409700,24.0,0,no options
1247683,stila,Eyeliner,Smudge Stick Waterproof Eye Liner,0.01 oz/ 0.28 g,4.0,1000,68500,22.0,0,no options
353508,stila,Blush,Convertible Color,0.15 oz/ 4.25 g,4.5,1000,34700,25.0,0,no options
897116,stila,Eye Brushes,#28 Smudge Pot Brush,no size,4.5,45,2700,32.0,0,no options
2320547,Sulwhasoo,Value & Gift Sets,Bestsellers Trial Kit,no size,4.5,312,3800,54.0,exclusive · online only,no options
2291102,Sulwhasoo,Face Serums,First Care Activating Serum,no size,4.0,339,3000,84.0,0,no options
2291045,Sulwhasoo,Moisturizers,Essential Firming Cream,2.53 oz/ 75 mL,5.0,6,1000,100.0,0,no options
2291169,Sulwhasoo,Face Wash & Cleansers,Gentle Cleansing Foam Hydrating Makeup Remover,6.76 oz/ 200 mL,4.5,14,2800,38.0,0,no options
2291185,Sulwhasoo,Face Wash & Cleansers,Gentle Cleansing Oil Makeup Remover,6.76 oz/ 200 mL,4.5,13,2500,40.0,0,no options
2314136,Sulwhasoo,Face Serums,First Care Activating Serum Limited Edition,4.05 oz/ 120 mL,4.5,8,2100,140.0,limited edition · exclusive · online only,no options
2328938,Sulwhasoo,Eye Creams & Treatments,Bloomstay Vitalizing Eye Cream,20 mL,5.0,2,778,100.0,0,no options
2291128,Sulwhasoo,Moisturizers,Essential Balancing Emulsion,4.22 oz/ 125 mL,4.0,6,961,63.0,0,no options
2291110,Sulwhasoo,Mists & Essences,Essential Balancing Water,4.22 oz/ 125 mL,4.0,4,1100,58.0,0,no options
2291060,Sulwhasoo,Face Masks,First Care Activating Mask,5 masks,4.5,3,914,60.0,0,no options
2291086,Sulwhasoo,Eye Creams & Treatments,Concentrated Ginseng Renewing Eye Cream,0.67 oz/ 20 mL,4.5,6,597,180.0,0,no options
2291151,Sulwhasoo,Moisturizers,Bloomstay Vitalizing Cream,1.69 oz/ 50 mL,5.0,1,460,155.0,0,no options
2291078,Sulwhasoo,Moisturizers,Concentrated Ginseng Renewing Cream,2.02 oz/ 60 mL,4.0,13,727,240.0,0,no options
2291094,Sulwhasoo,Face Serums,Concentrated Ginseng Renewing Serum,1.69 oz/ 50 mL,5.0,1,586,205.0,0,no options
2320554,Sulwhasoo,Value & Gift Sets,Timeless Beauty Icons Bojagi Set,no size,0.0,0,373,324.0,limited edition · exclusive · online only,no options
2328920,Sulwhasoo,Face Serums,Bloomstay Vitalizing Serum,no size,4.0,2,260,90.0,0,no options
2291037,Sulwhasoo,Eye Creams & Treatments,Essential Refining Eye Cream,0.84 oz/ 25 mL,5.0,1,678,114.0,0,no options
2291136,Sulwhasoo,Mists & Essences,Bloomstay Vitalizing Water,5.07 oz/ 150 mL,0.0,0,300,75.0,0,no options
2291052,Sulwhasoo,Mists & Essences,First Care Activating Serum Mist,3.71 oz/ 110 mL,4.0,1,514,72.0,0,no options
2291177,Sulwhasoo,Face Wash & Cleansers,Hydrating Micellar Gentle Cleansing Water,6.76 oz/ 200 mL,3.5,3,643,38.0,0,no options
2320612,Sulwhasoo,Moisturizers,Concentrated Ginseng Renewing Cream Light,2.02 oz/ 60 mL,5.0,2,225,240.0,online only,no options
2071322,Summer Fridays,Face Masks,Jet Lag Mask,no size,4.0,2000,107600,48.0,exclusive,no options
2224061,Summer Fridays,Face Serums,CC Me Vitamin C Serum,1.0 oz/ 30 mL,4.5,427,39200,64.0,exclusive,no options
2328557,Summer Fridays,Lip Balms & Treatments,Lip Butter Balm,0.5 oz/ 15g,3.5,79,14100,22.0,exclusive,no options
2213247,Summer Fridays,Mini Size,Jet Lag Mask Mini,no size,4.0,2000,44100,25.0,exclusive,no options
2149409,Summer Fridays,Face Masks,Overtime Mask,2.25 oz/ 64 g,4.5,398,48100,44.0,exclusive,no options
2328540,Summer Fridays,Face Wash & Cleansers,Super Amino Gel Cleanser,5.0 oz/ 150 mL,4.0,113,11900,38.0,exclusive,no options
2174282,Summer Fridays,Face Masks,R + R Mask,2.25 oz/ 64 g,4.0,385,36700,52.0,exclusive,no options
1887298,SUNDAY RILEY,Face Serums,Good Genes All-In-One Lactic Acid Treatment,no size,4.0,3000,178800,122.0,0,no options
1933225,SUNDAY RILEY,Face Serums,C.E.O. 15% Vitamin C Brightening Serum,no size,4.0,610,40800,85.0,0,no options
1681881,SUNDAY RILEY,Face Oils,Luna Retinol Sleeping Night Oil,no size,4.0,2000,126000,105.0,0,no options
2162220,SUNDAY RILEY,Face Serums,A+ High-Dose Retinol Serum,no size,4.5,300,35100,85.0,0,no options
1842251,SUNDAY RILEY,Face Oils,U.F.O. Ultra-Clarifying Face Oil,no size,4.0,1000,91700,80.0,0,no options
2222958,SUNDAY RILEY,Moisturizers,Tidal Brightening Enzyme Water Cream,no size,4.0,1000,63700,65.0,0,no options
2222941,SUNDAY RILEY,Moisturizers,C.E.O Vitamin C Rich Hydration Cream,no size,4.0,838,43900,65.0,0,no options
2213510,SUNDAY RILEY,Face Oils,C.E.O Glow Vitamin C + Turmeric Face Oil,no size,4.0,289,25100,40.0,0,no options
1739192,SUNDAY RILEY,Value & Gift Sets,Power Couple: Lactic Acid and Retinol Kit,no size,4.5,1000,114500,82.0,0,no options
1418607,SUNDAY RILEY,Face Oils,Juno Antioxidant + Superfood Face Oil,no size,4.5,461,49500,72.0,online only,no options
1973627,SUNDAY RILEY,Value & Gift Sets,"Space Race Fight Acne, Oil & Pores Kit",no size,4.0,505,44400,65.0,0,no options
2073641,SUNDAY RILEY,Value & Gift Sets,Multivitamins Set,no size,4.0,121,30900,28.0,0,no options
1941756,SUNDAY RILEY,Moisturizers,C.E.O. Vitamin C Rich Hydration Cream,no size,4.0,925,3100,22.0,0,no options
2020634,SUNDAY RILEY,Eye Creams & Treatments,Auto Correct Brightening and Depuffing Eye Contour Cream,0.5 oz/ 15 mL,3.5,394,19900,65.0,0,no options
1973635,SUNDAY RILEY,Blemish & Acne Treatments,Saturn Sulfur Acne Treatment Mask,2 oz/ 60 mL,4.0,454,30100,55.0,0,no options
2266260,SUNDAY RILEY,Moisturizers,ICE Ceramide Moisturizing Cream,1.7 oz/ 50 mL,3.5,186,6400,65.0,exclusive,no options
2148476,SUNDAY RILEY,Face Wash & Cleansers,Ceramic Slip Cleanser,no size,4.0,847,41200,35.0,0,no options
2345924,SUNDAY RILEY,Value & Gift Sets,Good Genes All-In-One Lactic Acid Limited Edition Home & Away Kit,no size,5.0,1,752,122.0,limited edition · online only,no options
1863547,SUNDAY RILEY,Mini Size,Tidal Brightening Enzyme Water Cream Mini,no size,4.0,22,4400,22.0,0,no options
1908334,SUNDAY RILEY,Face Wash & Cleansers,C.E.O. Vitamin C + E Cleansing Oil,3.4 oz/ 100 mL,4.0,127,8800,38.0,0,no options
2332930,SUNDAY RILEY,Value & Gift Sets,Superstars Kit,no size,4.0,4,3000,130.0,limited edition · online only,no options
1703123,SUNDAY RILEY,Face Wash & Cleansers,Blue Moon Tranquility Cleansing Balm,3.5 oz/ 104 mL,4.5,259,14100,50.0,online only,no options
1951227,SUNDAY RILEY,Toners,Martian Mattifying Melting Water-Gel Toner,no size,3.5,653,23300,25.0,0,no options
2315935,Supergoop!,Face Sunscreen,Unseen Sunscreen SPF 40,no size,4.5,1000,30300,34.0,0,no options
2315158,Supergoop!,Face Sunscreen,Glowscreen Sunscreen SPF 40,1.7 oz/ 50 mL,4.0,158,25400,36.0,0,no options
1628767,Supergoop!,BB & CC Creams,CC Cream Daily Correct Broad Spectrum SPF 35 Sunscreen,1.6 oz/ 47 mL,4.5,730,53000,36.0,0,no options
2322774,Supergoop!,Face Sunscreen,PLAY Everyday Lotion SPF 50 with Sunflower Extract,no size,4.5,616,6500,22.0,0,no options
2178226,Supergoop!,Moisturizers,Superscreen Daily Moisturizer Broad Spectrum SPF 40 PA+++,1.7 oz/ 50 mL,4.0,336,23400,38.0,0,no options
2140002,Supergoop!,Face Sunscreen,Mattescreen Sunscreen SPF 40,1.5 oz/ 45 mL,4.0,350,30700,38.0,0,no options
2344778,Supergoop!,Value & Gift Sets,Jet Set SPF Travel Kit,no size,4.0,2,5400,28.0,limited edition · exclusive,no options
2322790,Supergoop!,Face Sunscreen,Glow Stick SPF 50,1 oz/ 28 g,4.0,240,22300,25.0,0,no options
2322774,Supergoop!,Mini Size,PLAY Everyday Lotion SPF 50 with Sunflower Extract Mini,no size,4.5,616,0,22.0,0,no options
2321594,Supergoop!,Face Sunscreen,Defense Refresh (Re)setting Mist SPF 40,no size,3.5,65,3100,30.0,0,no options
2042836,Supergoop!,Setting Spray & Powder,Invincible Setting Powder SPF 45,0.15 oz/ 4.25 g,3.5,507,25200,30.0,0,no options
2315190,Supergoop!,Eye Creams & Treatments,Bright-Eyed 100% Mineral Eye Cream SPF 40,0.5 oz/ 15 mL,4.0,211,12100,36.0,0,no options
2322832,Supergoop!,Hand Cream & Foot Cream,Handscreen SPF 40,no size,4.0,224,3900,38.0,online only,no options
2322782,Supergoop!,Body Sunscreen,Glow Oil SPF 50,no size,4.0,274,5500,38.0,0,no options
2261907,Supergoop!,Face Sunscreen,Zincscreen 100% Mineral Lotion SPF 40 PA+++,1.7 oz/ 50 mL,4.0,238,11200,42.0,0,no options
2210524,Supergoop!,Eyeshadow,Shimmershade Illuminating Cream Eyeshadow SPF 30,0.18 oz/ 5 g,4.0,246,20500,24.0,0,no options
1750918,Supergoop!,Body Lotions & Body Oils,Forever Young Body Butter with Sea Buckthorn SPF 40 PA+++,5.7 oz/ 168 mL,4.5,59,9900,38.0,0,no options
2322758,Supergoop!,Body Sunscreen,PLAY Antioxidant Mist SPF 50 with Vitamin C,no size,4.0,235,2700,21.0,0,no options
1724293,Supergoop!,Face Sunscreen,City Sunscreen Serum SPF 30,2 oz/ 60 mL,4.0,291,11400,42.0,0,no options
1800135,Supergoop!,Lip Sunscreen,Shine On Lip Screen Broad Spectrum SPF 50,0.14 oz/ 4 mL,4.0,60,8300,22.0,0,no options
2322766,Supergoop!,Mini Size,Defense Refresh (Re)setting Mist SPF 40 Mini,no size,3.5,65,3100,14.0,0,no options
2329175,Supergoop!,Face Sunscreen,PLAY Everyday Lotion SPF 30 with Sunflower Extract,no size,4.5,14,1500,32.0,0,no options
2322808,Supergoop!,Mini Size,PLAY Everyday Lotion SPF 30 with Sunflower Extract Mini,no size,4.5,14,0,22.0,online only,no options
2210557,Supergoop!,Face Sunscreen,Poof 100% Mineral Part and Scalp Powder SPF 45,0.71 oz/ 20 g,3.5,37,4800,34.0,0,no options
2322816,Supergoop!,Mini Size,Glow Oil SPF 50 Mini,no size,4.0,274,0,15.0,online only,no options
2322824,Supergoop!,Mini Size,Handscreen SPF 40 Mini,no size,4.0,224,0,14.0,online only,no options
2347656,Supergoop!,Lip Balms & Treatments,PLAY Lip Balm SPF 30 with Acai,no size,2.0,18,2600,9.5,online only,no options
2219616,Supergoop!,Value & Gift Sets,"Supergoop! X Rebecca Taylor SPF,  In Bloom Kit",no size,4.0,25,6000,25.0,0,no options
2295707,Supergoop!,Value & Gift Sets,"SPF, Snow or Shine",no size,3.5,6,3500,48.0,limited edition · online only,no options
2042810,Supergoop!,For Body,Healthy Glow Sunless Tan Broad Spectrum Suncreen SPF 40,3.4 oz/ 100 mL,3.5,21,2700,38.0,0,no options
2346138,Supergoop!,Body Sunscreen,PLAY Body Mousse SPF 50 with Blue Sea Kale,no size,0.0,0,236,34.0,0,no options
2323053,Supergoop!,Mini Size,PLAY Antioxidant Mist SPF 50 with Vitamin C Mini,no size,4.0,235,0,15.0,online only,no options
2269439,Supergoop!,Face Sunscreen,PLAY 100% Mineral Broad Spectrum Lotion SPF 50,3.4 oz/ 100 mL,3.0,23,2900,36.0,0,no options
2329159,Supergoop!,Face Sunscreen,PLAY Antioxidant Mist SPF 30 with Vitamin C,no size,3.5,2,771,21.0,0,no options
1901255,Supergoop!,Body Sunscreen,Super Power Sunscreen Mousse Broad Spectrum SPF 50,no size,4.5,149,9300,19.0,exclusive,no options
1901255,Supergoop!,Bath & Body,Super Power Sunscreen Mousse Broad Spectrum SPF 50 Mini,no size,4.5,149,4400,19.0,exclusive,no options
1997709,Supergoop!,Body Sunscreen,PLAY 100% Mineral Mist SPF 30 with Marigold Extract,6 oz/ 177 mL,3.0,17,3300,34.0,online only,no options
2347649,Supergoop!,Mini Size,PLAY Body Mousse SPF 50 with Blue Sea Kale Mini,no size,0.0,0,225,19.0,online only,no options
1673482,surratt beauty,Eyelash Curlers,Relevée Lash Curler,no size,4.0,318,21900,34.0,0,no options
1686781,surratt beauty,Foundation,Surreal Skin Foundation Wand,0.5 oz/ 15 mL,4.0,83,8200,70.0,0,no options
1672765,surratt beauty,Eyeliner,Auto-Graphique Eyeliner,0.01 oz/ 0.28 g,4.5,48,3600,42.0,0,no options
2097483,surratt beauty,Eyeshadow,Lid Lacquer,no size,3.5,24,9000,36.0,exclusive,no options
1673334,surratt beauty,Eyeshadow,Smoky Eye Baton,0.0088 oz/ 0.24 g,3.5,28,5200,35.0,0,no options
2144848,surratt beauty,Eye Sets,Pas de Deux Relevée Lash Curler & Mascara Set,no size,4.0,11,1900,45.0,limited edition · exclusive,no options
1672575,surratt beauty,Eyeshadow,Artistique Eyeshadow,0.06 oz/ 1.7 g,3.5,71,42400,22.0,0,no options
1673144,surratt beauty,Lipstick,Lipslique Lipstick,0.05 oz/ 1.56 g,4.0,59,12900,34.0,0,no options
1673441,surratt beauty,Concealer,Surreal Skin Concealer,0.06 oz/ 1.7 mL,4.0,21,3000,50.0,0,no options
1672849,surratt beauty,Blush,Artistique Blush,0.14 oz/ 4 g,4.0,94,34700,32.0,0,no options
1672278,surratt beauty,Eyebrow,Expressioniste Brow Pencil Refill Cartridge,0.003 oz/ 0.085 g,4.5,31,3100,18.0,0,no options
2097574,surratt beauty,Eye Brushes,Artistique Brush Duo Applicator,no size,1.0,3,300,28.0,exclusive,no options
1672971,surratt beauty,Face Brushes,Artistique Highlight Brush,no size,5.0,6,2300,125.0,0,no options
1672997,surratt beauty,Eye Brushes,Classique Shadow Brush Grande,no size,4.5,5,843,55.0,0,no options
1673524,surratt beauty,Eye Brushes,Artistique Smoky Eye Brush Petite,no size,4.5,12,2100,60.0,0,no options
1672955,surratt beauty,Face Brushes,Artistique Face Brush,no size,4.5,16,1500,250.0,0,no options
2142172,surratt beauty,Concealer,Perfectionniste Concealer Palette,no size,4.0,6,2300,58.0,0,no options
1672773,surratt beauty,Eyeliner,Auto-Graphique Eyeliner Refill,0.01 oz/ 0.28 g,5.0,6,1600,18.0,0,no options
1673532,surratt beauty,Eye Brushes,Classique Shadow Brush Moyenne,no size,4.5,2,905,50.0,0,no options
1673557,surratt beauty,Eye Brushes,Artistique Concealer Brush Petite,no size,5.0,4,1200,45.0,0,no options
1673383,surratt beauty,Mascara,Relevée Mascara,0.2 oz/ 6 mL,4.0,24,1600,30.0,0,no options
1673516,surratt beauty,Eye Brushes,Artistique Smoky Eye Brush Moyenne,no size,4.5,14,2200,65.0,0,no options
1673508,surratt beauty,Face Brushes,Artistique Sculpting Brush,no size,4.5,9,1300,120.0,0,no options
1672989,surratt beauty,Eye Brushes,Artistique Smoky Eye Brush Grande,no size,4.0,6,1300,75.0,0,no options
1672948,surratt beauty,Eye Palettes,Artistique Custom Palette Case,no size,3.0,14,3500,25.0,0,no options
1746940,T3,Curling Irons,"Whirl Trio Interchangeable Styling Wand Set: Tapered, 1”, 1.5”",no size,4.5,238,42100,300.0,0,no options
2045755,T3,Curling Irons,SinglePass Curl 1.25” Professional Ceramic Curling Iron,no size,3.5,42,8300,160.0,online only,no options
2205458,T3,Curling Irons,"SinglePass Curl 1"" Professional Curling Iron",1 inch,5.0,5,2300,160.0,online only,no options
2045763,T3,Curling Irons,"Twirl Trio Interchangeable Clip Curling Iron Set: 1”, 1.25”, 1.5”",no size,3.5,32,8000,325.0,online only,no options
1833623,T3,Hair Straighteners & Flat Irons,SinglePass Luxe 1” Ionic Straightening & Styling Flat Iron (White/Rose Gold),no size,3.0,95,10800,180.0,0,no options
1990217,T3,Curling Irons,BodyWaver 1.75” Professional Ceramic Styling Iron for Waves and Volume (White & Rose Gold) ,no size,3.5,41,6100,160.0,0,no options
1788843,T3,Hair Dryers,Featherweight Compact Folding Hair Dryer with Dual Voltage,no size,4.0,95,12600,150.0,online only,no options
2045748,T3,Curling Irons,SinglePass Wave Professional Tapered Ceramic Styling Wand,no size,4.5,29,6300,160.0,online only,no options
2186880,T3,Hair Dryers,Cura Luxe Professional Ionic Hair Dryer with Auto Pause Sensor (Black & Rose Gold),no size,4.0,53,4500,285.0,0,no options
1873579,T3,Curling Irons,"Volumizing Hot Rollers LUXE for Volume, Body, and Shine",no size,3.5,65,9200,119.0,0,no options
1787290,T3,Hair Straighteners & Flat Irons,SinglePass Compact Travel Styling Flat Iron with Cap (White & Rose Gold),no size,4.5,178,13600,89.0,online only,no options
2266898,T3,Hair Brushes & Combs,Smooth Paddle Brush,no size,5.0,1,1600,35.0,online only,no options
1990241,T3,Hair Dryers,Cura Professional Digital Ionic Hair Dryer,no size,4.0,98,10400,235.0,online only,no options
1990233,T3,Curling Irons,Convertible Power Base ,no size,2.0,4,2100,100.0,online only,no options
2266872,T3,Hair Brushes & Combs,Volume Round Brush,no size,4.0,5,1900,35.0,online only,no options
1990209,T3,Hair Accessories,Source Hand-Held Mineral Water Filter,no size,3.5,10,3100,150.0,online only,no options
1990191,T3,Hair Accessories,Source Showerhead Mineral Water Filter,no size,3.0,10,2600,150.0,online only,no options
2266906,T3,Hair Brushes & Combs,Dry Vent Brush,no size,5.0,3,1100,35.0,online only,no options
1745462,T3,Curling Irons,"Loose Waves 1.5"" Interchangeable Styling Wand",no size,4.0,9,2300,95.0,online only,no options
1745470,T3,Curling Irons,"Undone Waves 1"" Interchangeable Styling Wand",no size,4.5,3,1800,95.0,online only,no options
1745454,T3,Curling Irons,"Polished Curls 1.25"" Interchangeable Clip Curling Iron Barrel",no size,4.5,8,3800,95.0,online only,no options
1990225,T3,Hair Straighteners & Flat Irons,SinglePass X 1.5” Ionic Flat Iron with Ceramic Plates (White & Rose Gold) ,no size,3.5,15,4200,230.0,online only,no options
1990183,T3,Curling Irons,"Voluminous Curls 1.5"" Interchangeable Clip Curling Iron Barrel",no size,3.5,5,2200,95.0,online only,no options
1444785,T3,Hair Accessories,Showerhead Replacement Filter,no size,4.5,21,5300,25.0,online only,no options
2045730,T3,Hair Dryers,Soft Curl Diffuser,no size,4.0,5,1800,30.0,online only,no options
1744911,T3,Curling Irons,Twirl Convertible 1.25” Interchangeable Clip Curling Iron,no size,3.0,51,3800,195.0,0,no options
1990175,T3,Curling Irons,Cascading Waves Reversed Tapered Interchangeable Styling Wand,no size,3.5,3,1800,95.0,online only,no options
1744903,T3,Curling Irons,Whirl Convertible Tapered Interchangeable Styling Wand,no size,4.0,28,2700,195.0,0,no options
1745447,T3,Curling Irons,"Defined Curls 1"" Interchangeable Clip Curling Iron Barrel",no size,3.0,7,2100,95.0,online only,no options
2229979,T3,Hair Accessories,Clip Kit,no size,2.0,1,916,20.0,online only,no options
1745439,T3,Curling Irons,Tousled Waves Tapered Interchangeable Styling Wand,no size,5.0,4,2100,95.0,online only,no options
2012235,TAN-LUXE,For Face,THE FACE Illuminating Self-Tan Drops,1.01 oz/ 30 mL,4.0,232,25300,49.0,0,no options
2012326,TAN-LUXE,For Body,THE BODY Illuminating Self-Tan Drops,1.69 oz/ 50 mL,4.0,103,10300,59.0,0,no options
2012300,TAN-LUXE,For Face,THE GRADUAL Illuminating Gradual Tan Lotion,8.45 oz/ 250 mL,4.0,45,8200,33.0,0,no options
2256790,TAN-LUXE,For Face,Super Glow Hyaluronic Self-Tan Serum,1.01 oz/ 30 mL,4.5,75,7700,49.0,0,no options
2012250,TAN-LUXE,For Body,THE BUTTER Illuminating Tanning Butter,6.76 oz/ 200 mL,4.5,99,7800,36.0,0,no options
2346963,TAN-LUXE,For Body,Super Glow Body Hyaluronic Self-Tan Serum,5.07 oz/ 150 mL,5.0,13,2200,49.0,exclusive,no options
2012276,TAN-LUXE,For Face,THE WATER Hydrating Self-Tan Water,6.76 oz/ 200 mL,4.0,52,4900,47.0,0,no options
2012292,TAN-LUXE,For Face,HYDRA MOUSSE Hydrating Self-Tan Mousse,6.76 oz/ 200 mL,4.0,46,3000,49.0,0,no options
2118966,TAN-LUXE,For Body,Wonder Oil Illuminating Self-Tan Oil,3.38 oz/ 100 mL,3.5,13,2200,68.0,online only,no options
2012243,TAN-LUXE,For Face,SLEEP OIL Rejuvenating Miracle Tanning Oil,0.68 oz/ 20 mL,3.5,19,3700,49.0,0,no options
2072973,TAN-LUXE,For Body,Instant Hero Skin Perfector,5.07 oz/ 150 mL,4.5,2,1700,33.0,0,no options
2072965,TAN-LUXE,For Body,Glyco Water Self-Tan Eraser,6.76 oz/ 200 mL,2.0,4,706,33.0,0,no options
2094548,tarte,Concealer,Maracuja Creaseless Undereye Concealer,no size,3.0,1000,78100,26.0,0,no options
2343499,tarte,Tinted Moisturizer,Maracuja Hydrating Tinted Moisturizer,1 oz/ 30 mL ,4.5,16,11100,29.0,0,no options
1851435,tarte,Blush,Amazonian Clay 12-Hour Blush,0.2 oz/ 5.6 g,4.5,5000,323300,29.0,0,no options
1775006,tarte,Eye Palettes,Tartelette™ In Bloom Clay Eyeshadow Palette,12 x 0.053 oz/ 1.5 g,4.5,3000,290900,39.0,0,no options
2179158,tarte,Foundation,SEA Water Foundation Broad Spectrum SPF 15,1 oz/ 30 mL,4.0,3000,180300,39.0,exclusive,no options
1486752,tarte,BB & CC Cream,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,1 oz,4.5,3000,104900,37.0,0,no options
862417,tarte,Mascara,"Lights, Camera, Lashes™ 4-in-1 Mascara",0.24 oz/ 7 mL,4.0,6000,97800,23.0,0,no options
2309243,tarte,Mascara,SEA Surfer Curl™ Volumizing Mascara,no size,3.5,225,14600,23.0,exclusive,no options
1779271,tarte,Lip Balm & Treatment,SEA Quench Lip Rescue Balm,0.10 oz/ 2.8 g,4.5,1000,116700,19.0,exclusive,no options
2252179,tarte,Makeup,Maracuja Creaseless Undereye Concealer Mini,0.035 oz/ 1 g,3.0,180,29900,10.0,0,no options
1393628,tarte,Face Brushes,Airbrush Finish Bamboo Foundation Brush,no size,4.5,1000,75400,34.0,0,no options
2197507,tarte,Foundation,babassu foundcealer™ skincare foundation SPF 20,1 fl oz/ 30mL,4.0,694,34700,39.0,0,no options
1778992,tarte,Moisturizers,SEA drink of H2O hydrating boost moisturizer,no size,4.5,1000,66200,39.0,exclusive,no options
1827062,tarte,Eyeliner,Tarteist™ Double Take Eyeliner,Pencil 0.004 oz x Liquid 0.017 oz/ Pencil 0.11 g x Liquid 0.50 mL,4.5,991,54500,24.0,0,no options
1534692,tarte,Foundation,Amazonian Clay Full Coverage Airbrush Foundation ,0.247 oz/ 7 g,4.0,1000,62100,36.0,0,no options
2309300,tarte,Bronzer,SEA Breezy Cream Bronzer,0.56 oz/ 16 g,5.0,22,6800,29.0,exclusive,no options
2309144,tarte,Face Sets,Creaseless Concealer Value Set,no size,4.0,15,6900,26.0,limited edition,no options
1328913,tarte,Mascara,Gifted™ Amazonian Clay Smart Mascara,no size,4.5,1000,40000,23.0,0,no options
1795327,tarte,Self Tanners,Brazilliance™ PLUS+ Self-Tanner + Mitt,no size,4.5,417,18900,39.0,exclusive,no options
1843143,tarte,Eye Masks,SEA Pack Your Bags Undereye Patches,4 x 2 single use patches,4.0,263,45600,22.0,exclusive,no options
1905603,tarte,Lipstick,SEA Color Splash Lipstick,0.12 oz/ 3.6 mL,4.5,1000,168100,21.0,exclusive,no options
1900885,tarte,Concealer,SEA Aquacealer Concealer,0.34 oz/ 10 mL,4.0,1000,138300,26.0,exclusive,no options
1239599,tarte,Bronzer,Amazonian Clay Matte Waterproof Bronzer,0.32 oz/ 9.07 g,4.5,982,61200,30.0,0,no options
1659424,tarte,Eye Palettes,Tartelette™ Amazonian Clay Matte Eyeshadow Palette,no size,4.5,2000,169600,39.0,0,no options
2022853,tarte,Toners,Knockout Tingle Treatment Toner,no size,4.5,618,33800,39.0,exclusive,no options
1707835,tarte,Mascara,Opening Act™ Lash Primer,no size,4.5,335,23500,22.0,0,no options
2343697,tarte,Bronzer,Park Ave Princess™ Waterproof Face & Body Bronzer,0.55 Oz./ 15.6 g,4.5,3,1900,34.0,limited edition,no options
2073070,tarte,Face Sunscreen,Tarteguard Mineral Powder Sunscreen Broad Spectrum SPF 30,0.28 oz/ 8 g,4.0,209,26400,28.0,exclusive,no options
2274017,tarte,Blush,Mini Amazonian Clay 12-Hour Blush,no size,4.0,17,8000,15.0,online only,no options
1468438,tarte,Face Oils,Maracuja Oil,no size,4.5,2000,82400,48.0,0,no options
1994755,tarte,Eye Palettes,Tartelette™ Toasted Eyeshadow Palette,no size,4.5,813,132600,39.0,0,no options
1876556,tarte,Makeup Palettes,Tarteist™ PRO Glow Highlight & Contour Palette,no size,4.5,859,94200,45.0,0,no options
1271998,tarte,Makeup,Picture Perfect Duo  ,no size,4.0,1000,47700,18.0,0,no options
1893973,tarte,Teeth Whitening,Pearly Girl Vegan Teeth Whitening Pen,0.135 oz/ 4 mL,4.0,412,54800,22.0,exclusive,no options
1001775,tarte,Mascara,"Lights, Camera, Splashes™ Waterproof Mascara",0.24 oz/ 7 mL,3.5,1000,28600,23.0,0,no options
1659515,tarte,Setting Spray & Powder,Smooth Operator™ Amazonian Clay Tinted Pressed Finishing Powder,0.39 oz/ 11 g,4.0,948,23900,34.0,0,no options
2309276,tarte,Lip Balm & Treatment,SEA Jelly Glaze Anytime Lip Mask,0.35 oz/10 g,4.5,30,13500,14.0,exclusive,no options
